Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1526,CA-2025-101525,2025-02-04,2025-02-06,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Denver,Colorado,80201,West,Off-Pap-10008768,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,18.45,3,0.1,-1.38
1527,CA-2026-101526,2026-05-14,2026-05-17,Second Class,SN-20785,Steve Nguyen,Home Office,United States,San Jose,California,95101,West,Off-App-10006011,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,739.61,5,0.0,110.58
1528,CA-2024-101527,2024-01-03,2024-01-05,First Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77001,Central,Tec-Pho-10007026,Technology,Phones,Google Pixel 8 Pro,744.25,1,0.0,112.6
1529,CA-2026-101528,2026-03-29,2026-04-03,Standard Class,GH-14485,Gene Hale,Corporate,United States,Nashville,Tennessee,37201,South,Off-Bin-10001364,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,15.41,2,0.2,-0.8
1530,CA-2024-101529,2024-08-06,2024-08-07,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Columbus,Ohio,43201,Central,Off-App-10009271,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,67.31,1,0.2,3.3
1531,CA-2024-101530,2024-06-02,2024-06-04,First Class,CG-12520,Claire Gute,Consumer,United States,Chicago,Illinois,60601,Central,Off-Bin-10005394,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,22.5,1,0.0,4.7
1532,CA-2024-101531,2024-01-12,2024-01-16,Standard Class,KB-16585,Ken Black,Corporate,United States,Boston,Massachusetts,02101,East,Tec-Pho-10007565,Technology,Phones,Apple iPhone 15 Pro,4764.99,6,0.0,639.63
1533,CA-2024-101532,2024-11-12,2024-11-16,Standard Class,AA-10315,Andrew Allen,Consumer,United States,Miami,Florida,33101,South,Fur-Cha-10007319,Furniture,Chairs,Herman Miller Aeron Chair,18479.81,10,0.1,5198.59
1534,CA-2025-101533,2025-04-04,2025-04-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98101,West,Off-Pap-10005080,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,163.77,3,0.0,24.79
1535,CA-2025-101534,2025-07-31,2025-08-03,Same Day,AA-10315,Andrew Allen,Consumer,United States,San Antonio,Texas,78201,Central,Fur-Cha-10001122,Furniture,Chairs,Ergonomic Mesh Office Chair,181.72,1,0.1,-15.36
1536,CA-2024-101535,2024-01-16,2024-01-20,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,Philadelphia,Pennsylvania,19101,East,Tec-Pho-10006588,Technology,Phones,Google Pixel 8 Pro,655.45,1,0.1,-87.36
1537,CA-2024-101536,2024-09-21,2024-09-23,First Class,LC-16885,Linda Cazaress,Home Office,United States,Phoenix,Arizona,85001,West,Fur-Tab-10009758,Furniture,Tables,Solid Oak Dining Table,1648.33,2,0.1,-5.87
1538,CA-2025-101537,2025-11-21,2025-11-25,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Nashville,Tennessee,37201,South,Fur-Cha-10001021,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,670.35,1,0.2,91.58
1539,CA-2024-101538,2024-01-21,2024-01-24,First Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Dallas,Texas,75201,Central,Tec-Cop-10008254,Technology,Copiers,HP LaserJet Pro Multifunction,364.24,1,0.0,-19.78
1540,CA-2025-101539,2025-03-19,2025-03-22,Second Class,PK-19075,Pete Kriz,Corporate,United States,Atlanta,Georgia,30301,South,Off-App-10005281,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,177.85,3,0.3,-29.2
1541,CA-2025-101540,2025-03-09,2025-03-13,Standard Class,AA-10315,Andrew Allen,Consumer,United States,Austin,Texas,78701,Central,Fur-Boo-10003671,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,182.01,1,0.1,-23.16
1542,CA-2024-101541,2024-09-20,2024-09-24,Standard Class,LF-17185,Liz Flachtemeier,Consumer,United States,Dallas,Texas,75201,Central,Tec-Acc-10003579,Technology,Accessories,Logitech MX Master 3S Mouse,286.26,3,0.0,68.28
1543,CA-2025-101542,2025-11-13,2025-11-14,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Houston,Texas,77001,Central,Tec-Mac-10002659,Technology,Machines,Lenovo ThinkPad X1 Carbon,4897.28,2,0.0,1952.37
1544,CA-2024-101543,2024-10-18,2024-10-21,First Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77001,Central,Fur-Cha-10001272,Furniture,Chairs,Herman Miller Aeron Chair,3694.17,3,0.1,-77.89
1545,CA-2026-101544,2026-06-14,2026-06-16,Same Day,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60601,Central,Tec-Pho-10002393,Technology,Phones,Google Pixel 8 Pro,1934.83,3,0.3,117.33
1546,CA-2026-101545,2026-05-22,2026-05-26,Standard Class,IM-15055,Irene Maddox,Consumer,United States,Houston,Texas,77001,Central,Off-App-10009938,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,158.29,2,0.0,37.34
1547,CA-2025-101546,2025-04-17,2025-04-20,Second Class,IM-15055,Irene Maddox,Consumer,United States,Miami,Florida,33101,South,Tec-Cop-10002217,Technology,Copiers,HP LaserJet Pro Multifunction,1667.57,4,0.0,462.62
1548,CA-2026-101547,2026-05-18,2026-05-20,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98101,West,Tec-Cop-10009036,Technology,Copiers,HP LaserJet Pro Multifunction,1274.08,3,0.0,313.08
1549,CA-2024-101548,2024-08-20,2024-08-24,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,New York City,New York,10001,East,Fur-Tab-10008884,Furniture,Tables,Industrial Writing Desk,158.3,1,0.0,-3.72
1550,CA-2024-101549,2024-07-18,2024-07-19,Same Day,CG-12520,Claire Gute,Consumer,United States,Charlotte,North Carolina,28201,South,Off-App-10001009,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,158.14,2,0.0,17.03
1551,CA-2026-101550,2026-03-16,2026-03-18,First Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75201,Central,Off-Art-10001054,Office Supplies,Art,Professional Sketchbook 2-Pack,15.17,1,0.2,-0.41
1552,CA-2024-101551,2024-12-24,2024-12-27,Same Day,RB-19705,Raymond Buch,Consumer,United States,San Diego,California,92101,West,Fur-Fur-10005923,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,87.31,2,0.0,31.55
1553,CA-2024-101552,2024-03-15,2024-03-16,Same Day,AA-10315,Andrew Allen,Consumer,United States,San Antonio,Texas,78201,Central,Off-Pap-10005647,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,8.85,1,0.0,2.04
1554,CA-2024-101553,2024-04-30,2024-05-07,Standard Class,EP-13915,Emily Phan,Consumer,United States,Nashville,Tennessee,37201,South,Off-Art-10001854,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,29.19,1,0.2,1.79
1555,CA-2024-101554,2024-08-06,2024-08-09,Second Class,PK-19075,Pete Kriz,Corporate,United States,Seattle,Washington,98101,West,Tec-Pho-10003651,Technology,Phones,Samsung Galaxy S24 Ultra,2108.81,2,0.2,-73.86
1556,CA-2026-101555,2026-05-18,2026-05-22,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Dallas,Texas,75201,Central,Off-App-10006080,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,674.66,8,0.1,41.55
1557,CA-2026-101556,2026-03-29,2026-03-31,First Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Chicago,Illinois,60601,Central,Fur-Fur-10004079,Furniture,Furnishings,LED Desk Lamp with USB Charger,67.76,2,0.0,-3.2
1558,CA-2025-101557,2025-10-11,2025-10-12,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,San Jose,California,95101,West,Tec-Pho-10003594,Technology,Phones,Apple iPhone 15 Pro,3722.28,5,0.2,-191.52
1559,CA-2024-101558,2024-01-08,2024-01-11,Second Class,LC-16885,Linda Cazaress,Home Office,United States,San Jose,California,95101,West,Fur-Tab-10005917,Furniture,Tables,Minimalist Glass Coffee Table,441.78,3,0.0,-28.17
1560,CA-2024-101559,2024-01-26,2024-01-28,Second Class,KB-16585,Ken Black,Corporate,United States,Los Angeles,California,90001,West,Off-Pap-10003005,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,185.04,5,0.1,-43.57
1561,CA-2026-101560,2026-06-24,2026-06-27,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,Miami,Florida,33101,South,Off-Pap-10003405,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,52.16,1,0.0,6.28
1562,CA-2026-101561,2026-01-20,2026-01-23,Second Class,PK-19075,Pete Kriz,Corporate,United States,Columbus,Ohio,43201,Central,Fur-Tab-10008607,Furniture,Tables,Standing Desk Wood Top 60x30,1169.56,3,0.0,-102.05
1563,CA-2024-101562,2024-08-23,2024-08-29,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Chicago,Illinois,60601,Central,Fur-Fur-10006455,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,176.56,4,0.0,-8.6
1564,CA-2024-101563,2024-04-22,2024-04-24,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Cop-10002820,Technology,Copiers,Brother Monochrome Laser Printer,383.05,2,0.1,85.28
1565,CA-2024-101564,2024-03-01,2024-03-04,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,San Jose,California,95101,West,Off-Bin-10001965,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,20.64,2,0.0,2.81
1566,CA-2024-101565,2024-08-22,2024-08-25,Second Class,SN-20785,Steve Nguyen,Home Office,United States,Seattle,Washington,98101,West,Off-Pap-10005268,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,235.89,4,0.0,34.56
1567,CA-2026-101566,2026-06-06,2026-06-08,Second Class,RB-19705,Raymond Buch,Consumer,United States,Chicago,Illinois,60601,Central,Off-Art-10002110,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,11.54,1,0.0,2.79
1568,CA-2024-101567,2024-08-29,2024-09-02,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Denver,Colorado,80201,West,Fur-Cha-10009229,Furniture,Chairs,Ergonomic Mesh Office Chair,534.17,2,0.0,2.74
1569,CA-2025-101568,2025-01-27,2025-01-30,Second Class,LC-16885,Linda Cazaress,Home Office,United States,Nashville,Tennessee,37201,South,Fur-Cha-10004126,Furniture,Chairs,Steelcase Gesture Office Chair,1145.3,1,0.0,-98.64
1570,CA-2025-101569,2025-12-15,2025-12-17,First Class,PK-19075,Pete Kriz,Corporate,United States,Charlotte,North Carolina,28201,South,Tec-Pho-10006878,Technology,Phones,OnePlus 12,2326.16,2,0.0,1206.29
1571,CA-2025-101570,2025-03-19,2025-03-21,Second Class,GH-14485,Gene Hale,Corporate,United States,Austin,Texas,78701,Central,Off-App-10001996,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,1212.94,3,0.0,195.08
1572,CA-2024-101571,2024-05-22,2024-05-23,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Denver,Colorado,80201,West,Fur-Tab-10005417,Furniture,Tables,Solid Oak Dining Table,747.74,1,0.2,-167.05
1573,CA-2024-101572,2024-09-18,2024-09-24,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,San Diego,California,92101,West,Tec-Mac-10004551,Technology,Machines,Lenovo ThinkPad X1 Carbon,1697.97,1,0.0,363.87
1574,CA-2025-101573,2025-12-02,2025-12-05,First Class,SN-20785,Steve Nguyen,Home Office,United States,San Diego,California,92101,West,Off-Pap-10003832,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,11.66,1,0.0,5.07
1575,CA-2024-101574,2024-07-08,2024-07-11,Second Class,HR-14830,Harold Ryan,Corporate,United States,Boston,Massachusetts,02101,East,Tec-Cop-10001753,Technology,Copiers,HP LaserJet Pro Multifunction,372.9,1,0.2,-17.69
1576,CA-2025-101575,2025-08-25,2025-08-27,Second Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94101,West,Tec-Mac-10008856,Technology,Machines,Apple MacBook Pro 16 M3,2107.17,1,0.0,484.71
1577,CA-2025-101576,2025-05-19,2025-05-20,Same Day,SN-20785,Steve Nguyen,Home Office,United States,San Jose,California,95101,West,Fur-Boo-10005969,Furniture,Bookcases,5-Shelf Wood Bookcase,227.97,2,0.1,-7.22
1578,CA-2025-101577,2025-04-06,2025-04-09,Second Class,DN-13690,Duane Noonan,Consumer,United States,Charlotte,North Carolina,28201,South,Fur-Tab-10005855,Furniture,Tables,Industrial Writing Desk,712.44,6,0.2,-97.32
1579,CA-2024-101578,2024-09-22,2024-09-28,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94101,West,Off-Pap-10001936,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,172.7,3,0.0,24.14
1580,CA-2026-101579,2026-04-15,2026-04-17,First Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Dallas,Texas,75201,Central,Tec-Cop-10009557,Technology,Copiers,Brother Monochrome Laser Printer,369.03,2,0.0,79.63
1581,CA-2024-101580,2024-02-17,2024-02-19,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,Denver,Colorado,80201,West,Fur-Boo-10002092,Furniture,Bookcases,5-Shelf Wood Bookcase,236.63,3,0.3,-205.84
1582,CA-2024-101581,2024-09-21,2024-09-25,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Dallas,Texas,75201,Central,Fur-Fur-10004378,Furniture,Furnishings,Acoustic Desk Divider Partition,170.38,2,0.0,25.13
1583,CA-2025-101582,2025-01-15,2025-01-17,Second Class,RB-19705,Raymond Buch,Consumer,United States,Indianapolis,Indiana,46201,Central,Fur-Cha-10006360,Furniture,Chairs,Herman Miller Aeron Chair,3860.45,3,0.0,-883.88
1584,CA-2024-101583,2024-05-28,2024-05-31,Second Class,CG-12520,Claire Gute,Consumer,United States,Jacksonville,Florida,32201,South,Off-Art-10008449,Office Supplies,Art,Acrylic Paint Set 24 Colors,120.17,6,0.1,19.22
1585,CA-2025-101584,2025-07-08,2025-07-10,Same Day,TB-21520,Tracy Blumstein,Consumer,United States,San Diego,California,92101,West,Tec-Acc-10002748,Technology,Accessories,Samsung T7 Shield 2TB SSD,190.65,2,0.3,-4.79
1586,CA-2024-101585,2024-06-26,2024-06-30,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,New York City,New York,10001,East,Off-App-10006515,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,66.29,1,0.1,1.99
1587,CA-2026-101586,2026-02-20,2026-02-23,First Class,GH-14485,Gene Hale,Corporate,United States,Philadelphia,Pennsylvania,19101,East,Tec-Pho-10003330,Technology,Phones,Apple iPhone 15 Pro,3361.26,5,0.1,69.42
1588,CA-2024-101587,2024-03-10,2024-03-13,First Class,HR-14830,Harold Ryan,Corporate,United States,Phoenix,Arizona,85001,West,Off-Pap-10006441,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,8.18,1,0.0,1.36
1589,CA-2026-101588,2026-03-23,2026-03-27,Standard Class,KB-16585,Ken Black,Corporate,United States,Los Angeles,California,90001,West,Tec-Mac-10006142,Technology,Machines,Lenovo ThinkPad X1 Carbon,7746.5,5,0.1,931.72
1590,CA-2024-101589,2024-03-08,2024-03-15,Standard Class,LF-17185,Liz Flachtemeier,Consumer,United States,San Francisco,California,94101,West,Fur-Boo-10008733,Furniture,Bookcases,Corner Ladder Shelf,383.77,5,0.0,13.99
1591,CA-2024-101590,2024-10-04,2024-10-08,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Miami,Florida,33101,South,Off-Art-10006636,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,90.96,8,0.0,21.29
1592,CA-2024-101591,2024-11-21,2024-11-24,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,San Diego,California,92101,West,Tec-Acc-10001294,Technology,Accessories,Samsung T7 Shield 2TB SSD,238.64,1,0.0,113.2
1593,CA-2024-101592,2024-05-11,2024-05-16,Standard Class,IM-15055,Irene Maddox,Consumer,United States,San Jose,California,95101,West,Fur-Tab-10007258,Furniture,Tables,Standing Desk Wood Top 60x30,473.26,1,0.0,10.02
1594,CA-2025-101593,2025-01-12,2025-01-13,Same Day,RB-19705,Raymond Buch,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Cha-10004897,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,852.16,2,0.1,-161.89
1595,CA-2024-101594,2024-11-11,2024-11-13,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Cha-10001314,Furniture,Chairs,Herman Miller Aeron Chair,2157.48,1,0.0,584.28
1596,CA-2025-101595,2025-02-10,2025-02-17,Standard Class,PK-19075,Pete Kriz,Corporate,United States,Indianapolis,Indiana,46201,Central,Off-Pap-10008600,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,44.22,1,0.0,-0.33
1597,CA-2024-101596,2024-08-19,2024-08-22,First Class,LF-17185,Liz Flachtemeier,Consumer,United States,Atlanta,Georgia,30301,South,Off-Art-10008081,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,14.21,2,0.4,-5.5
1598,CA-2026-101597,2026-04-02,2026-04-04,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,San Antonio,Texas,78201,Central,Tec-Mac-10006978,Technology,Machines,Lenovo ThinkPad X1 Carbon,1776.6,1,0.0,421.03
1599,CA-2024-101598,2024-01-07,2024-01-10,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Houston,Texas,77001,Central,Off-Art-10004914,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,136.52,4,0.0,-16.36
1600,CA-2025-101599,2025-05-24,2025-05-26,Second Class,IM-15055,Irene Maddox,Consumer,United States,Austin,Texas,78701,Central,Tec-Mac-10002690,Technology,Machines,Lenovo ThinkPad X1 Carbon,8744.76,5,0.0,1553.07
1601,CA-2025-101600,2025-10-20,2025-10-23,Second Class,HR-14830,Harold Ryan,Corporate,United States,Chicago,Illinois,60601,Central,Off-Art-10004467,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,50.67,5,0.0,10.23
1602,CA-2025-101601,2025-01-07,2025-01-10,First Class,DN-13690,Duane Noonan,Consumer,United States,Nashville,Tennessee,37201,South,Off-Pap-10008086,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,36.26,1,0.1,-4.26
1603,CA-2026-101602,2026-01-09,2026-01-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Columbus,Ohio,43201,Central,Off-Pap-10006549,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,8.16,1,0.3,-4.01
1604,CA-2025-101603,2025-10-13,2025-10-17,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Austin,Texas,78701,Central,Fur-Cha-10007239,Furniture,Chairs,Herman Miller Aeron Chair,2852.91,2,0.0,274.29
1605,CA-2026-101604,2026-05-17,2026-05-21,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Columbus,Ohio,43201,Central,Off-App-10007134,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,247.5,3,0.0,41.77
1606,CA-2024-101605,2024-03-03,2024-03-10,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Miami,Florida,33101,South,Off-Art-10005222,Office Supplies,Art,Professional Sketchbook 2-Pack,59.32,3,0.0,12.12
1607,CA-2026-101606,2026-01-29,2026-02-01,Second Class,AA-10315,Andrew Allen,Consumer,United States,Phoenix,Arizona,85001,West,Tec-Acc-10007909,Technology,Accessories,Samsung T7 Shield 2TB SSD,379.0,3,0.0,12.73
1608,CA-2024-101607,2024-11-05,2024-11-08,Same Day,RB-19705,Raymond Buch,Consumer,United States,Seattle,Washington,98101,West,Off-Pap-10002165,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,74.62,1,0.0,27.14
1609,CA-2024-101608,2024-04-04,2024-04-08,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,Dallas,Texas,75201,Central,Tec-Pho-10004554,Technology,Phones,OnePlus 12,1371.11,2,0.2,92.14
1610,CA-2025-101609,2025-03-15,2025-03-18,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Dallas,Texas,75201,Central,Fur-Fur-10005233,Furniture,Furnishings,Acoustic Desk Divider Partition,466.21,5,0.0,-5.82
1611,CA-2024-101610,2024-06-05,2024-06-10,Standard Class,CG-12520,Claire Gute,Consumer,United States,Chicago,Illinois,60601,Central,Fur-Tab-10004113,Furniture,Tables,Standing Desk Wood Top 60x30,1952.18,4,0.0,278.6
1612,CA-2024-101611,2024-02-27,2024-03-01,Same Day,CG-12520,Claire Gute,Consumer,United States,Jacksonville,Florida,32201,South,Fur-Fur-10002257,Furniture,Furnishings,LED Desk Lamp with USB Charger,112.55,4,0.0,-22.94
1613,CA-2026-101612,2026-02-24,2026-02-27,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,San Francisco,California,94101,West,Off-App-10004171,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,668.72,5,0.0,-40.57
1614,CA-2024-101613,2024-11-01,2024-11-07,Standard Class,RB-19705,Raymond Buch,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Tab-10003064,Furniture,Tables,Solid Oak Dining Table,2060.32,2,0.1,509.21
1615,CA-2025-101614,2025-03-26,2025-03-31,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Nashville,Tennessee,37201,South,Fur-Fur-10003487,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,129.49,4,0.0,11.52
1616,CA-2024-101615,2024-01-09,2024-01-11,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Denver,Colorado,80201,West,Fur-Fur-10006823,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,127.74,5,0.2,-67.9
1617,CA-2024-101616,2024-07-19,2024-07-22,First Class,CG-12520,Claire Gute,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Cha-10002394,Furniture,Chairs,Herman Miller Aeron Chair,2941.38,2,0.0,419.65
1618,CA-2024-101617,2024-07-27,2024-07-29,Second Class,CG-12520,Claire Gute,Consumer,United States,San Jose,California,95101,West,Fur-Tab-10005248,Furniture,Tables,Minimalist Glass Coffee Table,1024.88,5,0.0,75.11
